event_id,tweet_id,text,user_id,created_at,user_loc,place_type,place_full_name,place_country_code,hashtags,user_mentions,image_urls,entities,words,filtered_words,sampled_words
56,264373012755775489,Generators power up New York City Marathon tent as rest of city struggles without electricity after Hurricane Sandy  http://t.co/T2EQaSEU,125142584,2012-11-02 14:26:52,USA/WV,,,,[],[],[],"[('New York City Marathon', 'LOC'), ('Hurricane Sandy  ', 'EVENT')]","['New', 'Marathon', 'generator', 'electricity', 'Hurricane', 'York', 'tent', 'rest', 'struggle', 'city', 'without', 'City', 'power', 'Sandy']","['new', 'marathon', 'generator', 'electricity', 'hurricane', 'york', 'tent', 'rest', 'struggle', 'city', 'without', 'city', 'power', 'sandy']",[]
56,264376833926127616,"NEWS: OUTRAGED, New York City Marathon Will Go On Despite #Hurricane #Sandy http://t.co/8yK0zh0Y",15429786,2012-11-02 14:42:03,,,,,"['Hurricane', 'Sandy']",[],[],[],"['New', 'Marathon', 'despite', 'NEWS', 'York', 'City', 'OUTRAGED', 'go']","['new', 'marathon', 'despite', 'news', 'york', 'city', 'outraged', 'go']",[]
56,264381074229051394,New York City Marathon goes ahead http://t.co/Ob5jVXDQ,387445650,2012-11-02 14:58:54,"San Francisco, CA",,,,[],[],[],"[('New York City Marathon', 'GPE')]","['New', 'Marathon', 'ahead', 'York', 'City', 'go']","['new', 'marathon', 'ahead', 'york', 'city', 'go']",[]
57,264864773831811072,"I can't bet against my ppl""@percyp251: I got 100 on bama RT @BamaBoyGeorge: Who Wanna Make Bets On This Game I'm Accepting All Bets""",322504884,2012-11-03 23:00:57,"Houston, TX",,,,[],[3003229588],[],"[('100', 'CARDINAL')]","['ppl', 'be', 'not', 'get', '-PRON-', 'bet', 'can', 'Wan', 'na', 'Bets', 'accept', 'bama', 'Make', 'Game']","['ppl', 'be', 'not', 'get', 'bet', 'can', 'wan', 'na', 'bets', 'accept', 'bama', 'make', 'game']",[]
57,264865071891611648,Ready for the LSU-Alabama game!!,418815154,2012-11-03 23:02:08,,,,,[],[],[],"[('LSU', 'ORG')]","['LSUAlabama', 'game', 'ready']","['lsualabama', 'game', 'ready']",['lsualabama']
57,264865092481462273,Someone asked about my prediction tonight..  Bama 28 LSU 13,183636302,2012-11-03 23:02:13,"Denver, Colorado",,,,[],[],[],"[('tonight', 'TIME')]","['LSU', 'tonight', 'prediction', 'ask', 'Someone', 'Bama']","['lsu', 'tonight', 'prediction', 'ask', 'someone', 'bama']",[]
57,264865247779774464,Bama vs LSU gonna be like 16-3. Fuck that game.,318555490,2012-11-03 23:02:50,Nowhere,,,,[],[],[],"[('LSU', 'ORG'), ('16-3', 'CARDINAL')]","['LSU', 'game', 'na', 'like', 'Fuck', 'Bama', 'vs', 'gon']","['lsu', 'game', 'na', 'like', 'fuck', 'bama', 'vs', 'gon']",[]
57,264865499328942080,"So last year, during the lsu alabama game...I was caking",237844999,2012-11-03 23:03:50,Eating Tacos,,,,[],[],[],"[('last year', 'DATE')]","['year', 'gameI', 'alabama', 'caking', 'last', 'lsu']","['year', 'gamei', 'alabama', 'caking', 'last', 'lsu']",['gamei']
57,264865562243497984,So ready for the Bama and LSU game now,91521027,2012-11-03 23:04:05,Athens               ,,,,[],[],[],"[('Bama', 'ORG'), ('LSU', 'ORG')]","['LSU', 'game', 'Bama', 'ready']","['lsu', 'game', 'bama', 'ready']",[]
57,264865771992281088,"Ready for the next round of games! USC/Oregon (Fox), OK St/K-State (ABC), BAMA/LSU (CBS)",10633032,2012-11-03 23:04:55,Arizona,,,,[],[],[],"[('USC', 'GPE'), ('Oregon', 'GPE'), ('Fox', 'ORG'), ('St/K-State', 'ORG'), ('ABC', 'ORG'), ('BAMA/LSU', 'ORG'), ('CBS', 'ORG')]","['round', 'StKState', 'game', 'Fox', 'OK', 'ready', 'ABC', 'USCOregon', 'CBS', 'next', 'BAMALSU']","['round', 'stkstate', 'game', 'fox', 'ok', 'ready', 'abc', 'uscoregon', 'cbs', 'next', 'bamalsu']","['stkstate', 'uscoregon', 'bamalsu']"
57,264865906537156608,A nap sounds good right now before the Bama vs Lsu game comes on.,256375027,2012-11-03 23:05:27,,,,,[],[],[],[],"['nap', 'vs', 'game', 'come', 'Lsu', 'right', 'Bama', 'good', 'sound']","['nap', 'vs', 'game', 'come', 'lsu', 'right', 'bama', 'good', 'sound']",[]
57,264866074250579968,"For the 7pm games, I'm on Oregon TT over 40.5 and Over 72 for the game. I also have the Bama/LSU Over 39....BIG.",445726669,2012-11-03 23:06:07,NYC,,,,[],[],[],"[('7pm', 'QUANTITY'), ('Oregon', 'GPE'), ('40.5', 'CARDINAL'), ('the Bama/LSU', 'ORG'), ('BIG', 'ORG')]","['be', 'p.m.', '7', 'game', '-PRON-', 'Oregon', 'BamaLSU', '39big', 'TT', 'also']","['be', 'game', 'oregon', 'bamalsu', 'tt', 'also']",['bamalsu']
57,264866195717632001,Bama not finna spare these LSU boys tonight . #RollTide,256574827,2012-11-03 23:06:36,Tatted on your main !,,,,['RollTide'],[],[],"[('LSU', 'ORG'), ('tonight', 'TIME')]","['LSU', 'finna', 'tonight', 'spare', 'Bama', 'boy']","['lsu', 'finna', 'tonight', 'spare', 'bama', 'boy']",[]
58,264472174277054466,"#teamHEAT RT""@GiveMELoyalty_: Heat vs Knicks tonight! #TEAMKNICKS!""",397364950,2012-11-02 21:00:54,in the NOKE gettin paid nigga!,,,,"['teamHEAT', 'TEAMKNICKS']",[],[],"[('#', 'CARDINAL'), ('tonight', 'TIME'), ('TEAMKNICKS', 'ORG')]","['Knicks', 'tonight', ' ', 'vs', 'Heat']","['knicks', 'tonight', 'vs', 'heat']",[]
58,264472409195806720,Heat vs Knicks tonight http://t.co/q4jgtBL9,36104376,2012-11-02 21:01:50,Betweeen space and time ,,,,[],[],[],"[('Knicks', 'ORG'), ('tonight', 'TIME')]","['Knicks', 'tonight', 'vs', 'Heat']","['knicks', 'tonight', 'vs', 'heat']",[]
58,264472547914043392,My nigga Chris Paul play tonight,296030341,2012-11-02 21:02:23,Jonesboro ✈️ New Orleans ,,,,[],[],[],"[('Chris Paul', 'PERSON')]","['Paul', 'tonight', 'nigga', 'Chris', 'play']","['paul', 'tonight', 'nigga', 'chris', 'play']",[]
58,264473059572989953,Also can't wait to watch the heat embarrass the Knicks tonight #evenbetter,430991373,2012-11-02 21:04:25,,,,,['evenbetter'],[],[],"[('Knicks', 'ORG')]","['heat', 'not', 'Knicks', 'can', 'tonight', 'embarrass', 'wait', 'watch', 'also']","['heat', 'not', 'knicks', 'can', 'tonight', 'embarrass', 'wait', 'watch', 'also']",[]
58,264475165109407744,#KINICKS and heat tonight!,112099789,2012-11-02 21:12:47,The Ocean,,,,['KINICKS'],[],[],"[('#', 'CARDINAL'), ('KINICKS', 'ORG'), ('tonight', 'TIME')]","['tonight', 'heat']","['tonight', 'heat']",[]
58,264476083557130243,My heat play the knicks tonight,555619093,2012-11-02 21:16:26,,,,,[],[],[],[],"['tonight', 'play', 'heat', 'knick']","['tonight', 'play', 'heat', 'knick']",[]
58,264476809213644800,Wade says postpone Knicks game; donates to Sandy victims http://t.co/5AqL07MC,394809604,2012-11-02 21:19:19,,,,,[],[],[],"[('Knicks', 'ORG'), ('Sandy', 'PRODUCT')]","['donate', 'postpone', 'game', 'Knicks', 'Wade', 'say', 'victim', 'Sandy']","['donate', 'postpone', 'game', 'knicks', 'wade', 'say', 'victim', 'sandy']",[]
58,264476842843582466,Myy HEAT Play Tonight #MustWatch,202772961,2012-11-02 21:19:27,Off this EARTH,,,,['MustWatch'],[],[],"[('MustWatch', 'ORG')]","['myy', 'tonight', 'play', 'heat']","['myy', 'tonight', 'play', 'heat']",[]
58,264477295811653632,Knicks and heat today at 8 o'clock who's gone win,920877024,2012-11-02 21:21:15,,,,,[],[],[],"[('Knicks', 'ORG'), ('today', 'DATE'), (""8 o'clock"", 'TIME')]","['knick', 'oclock', 's', 'go', 'win', 'who', 'today', 'heat']","['knick', 'oclock', 'go', 'win', 'who', 'today', 'heat']",[]
58,264478797078855681,Fantasy Team.. be good to be tonight! #needthestats,366914585,2012-11-02 21:27:13,,,,,['needthestats'],[],[],"[('Fantasy Team', 'ORG'), ('tonight', 'TIME')]","['Fantasy', 'good', 'tonight', 'Team']","['fantasy', 'good', 'tonight', 'team']",[]
59,264834461621956608,What is Notre Dame even doing right now. #StepItUpBoys,283178637,2012-11-03 21:00:30,,,,,['StepItUpBoys'],[],[],"[('Notre Dame', 'PERSON')]","['Dame', 'Notre', 'right', 'even']","['dame', 'notre', 'right', 'even']",[]
59,264835300566638593,My level of frustration is through the roof right now. Notre Dame playing like crap and politicians won't shut up,197663913,2012-11-03 21:03:50,NJ,,,,[],[],[],"[('Notre Dame', 'PERSON')]","['not', 'Dame', 'Notre', 'roof', 'shut', 'will', 'frustration', 'level', 'like', 'right', 'crap', 'play', 'politician']","['not', 'dame', 'notre', 'roof', 'shut', 'will', 'frustration', 'level', 'like', 'right', 'crap', 'play', 'politician']",[]
59,264835577428455424,F.Y.I. Pitt is beating Notre Dame :D,30491209,2012-11-03 21:04:56,,,,,[],[],[],"[('F.Y.I. Pitt', 'ORG'), ('Notre Dame', 'FAC')]","['beat', 'Dame', 'Notre', 'Pitt', 'FYI']","['beat', 'dame', 'notre', 'pitt', 'fyi']",[]
59,264836546350436352,Can't believe notre dame is losing right now lol,329459297,2012-11-03 21:08:47,,,,,[],[],[],[],"['not', 'lose', 'can', 'believe', 'dame', 'notre', 'right', 'lol']","['not', 'lose', 'can', 'believe', 'dame', 'notre', 'right', 'lol']",[]
59,264837209100804096,Hey notre dame...here's three points.,246684825,2012-11-03 21:11:25,"Pittsburgh, PA",,,,[],[],[],"[('three', 'CARDINAL')]","['point', 'damehere', 'notre', 'three', 'hey']","['point', 'damehere', 'notre', 'three', 'hey']",['damehere']
59,264837695623282688,that would make my day if Notre Dame lost,290869663,2012-11-03 21:13:21,,,,,[],[],[],"[('Notre Dame', 'PERSON')]","['lose', 'Dame', 'day', 'Notre', 'make', 'would']","['lose', 'dame', 'day', 'notre', 'make', 'would']",[]
59,264837976675192832,I really fuckkng hate Notre dames kicker,348088169,2012-11-03 21:14:28,,,,,[],[],[],"[('Notre', 'ORG')]","['hate', 'dam', 'Notre', 'fuckkng', 'really', 'kicker']","['hate', 'dam', 'notre', 'fuckkng', 'really', 'kicker']",[]
59,264838203066961920,Pitt bout to take down #3 Notre Dame,388722960,2012-11-03 21:15:22,626 Cali,,,,[],[],[],"[('#3', 'MONEY')]","['Dame', 'Notre', 'take', 'bout', 'Pitt']","['dame', 'notre', 'take', 'bout', 'pitt']",[]
59,264838207257055232,Oh shit notre dame losing,67198382,2012-11-03 21:15:23,Brownsub - Dade County - Miami,,,,[],[],[],[],"['oh', 'losing', 'dame', 'notre', 'shit']","['oh', 'losing', 'dame', 'notre', 'shit']",[]
59,264844729286537216,Somebody needs to best Notre Dame why not Pitt #upsetalert,416721522,2012-11-03 21:41:18,"Lady’s Island, SC",,,,['upsetalert'],[],[],"[('Notre Dame', 'PERSON'), ('#', 'CARDINAL')]","['Dame', 'Notre', 'Somebody', 'Pitt', 'need', 'good']","['dame', 'notre', 'somebody', 'pitt', 'need', 'good']",[]
60,263959613844631553,"Unemployment on the rise

The official unemployment rate in South Africa rose to 25.5% of the labour force in... http://t.co/jnU1kSye",857892182,2012-11-01 11:04:10,"Johannesburg, South Africa",,,,[],[],[],"[('South Africa', 'GPE'), ('25.5%', 'PERCENT')]","['force', 'labour', 'official', 'South', 'rise', 'unemployment', 'Africa', 'rate']","['force', 'labour', 'official', 'south', 'rise', 'unemployment', 'africa', 'rate']",[]
60,264210491809869824,#unemployment | Unemployment and the Swing States: Declining unemployment rates don't necessarily mean job prosp... http://t.co/wGipta2g,382953674,2012-11-02 03:41:04,,,,,['unemployment'],[],[],"[('#unemployment', 'MONEY'), ('the Swing States', 'GPE')]","['do', 'prosp', 'not', 'States', 'job', 'necessarily', 'swing', 'mean', 'unemployment', 'rate', 'decline']","['do', 'prosp', 'not', 'states', 'job', 'necessarily', 'swing', 'mean', 'unemployment', 'rate', 'decline']",['prosp']
60,264231517725806593,"Jobless rate seen rising, offering Obama no relief: The U.S. unemployment rate probably rose in October as emplo... http://t.co/om8lTiBI",70484024,2012-11-02 05:04:37,"San Francisco, CA",,,,[],[],[],"[('U.S.', 'GPE'), ('October', 'DATE')]","['Jobless', 'offer', 'Obama', 'probably', 'October', 'see', 'US', 'rise', 'unemployment', 'relief', 'emplo', 'rate']","['jobless', 'offer', 'obama', 'probably', 'october', 'see', 'us', 'rise', 'unemployment', 'relief', 'emplo', 'rate']",['emplo']
60,264313399297572866,Paul Sr Cappetta wrote:  7.9 percent will be reported as the dept of labor's official October unemployment rate...FORWARD really?,419188283,2012-11-02 10:29:59,"Downers Grove, Illinois",,,,[],[],[],"[('Paul Sr Cappetta', 'PERSON'), ('7.9 percent', 'PERCENT'), ('October', 'DATE')]","['Sr', 'percent', 'repoe', 'labor', 'rateFORWARD', 'Paul', 'official', 'October', 'Cappetta', 'unemployment', 'really', 'write', 'dept']","['sr', 'percent', 'repoe', 'labor', 'rateforward', 'paul', 'official', 'october', 'cappetta', 'unemployment', 'really', 'write', 'dept']","['repoe', 'rateforward']"
60,264339772904980480,"US jobless rate could tick higher, say analysts: The US unemployment rate could tick up slightly but the numbers... http://t.co/gzcjifcN",284995920,2012-11-02 12:14:47,,,,,[],[],[],"[('US', 'GPE'), ('US', 'GPE')]","['high', 'tick', 'could', 'number', 'US', 'say', 'analyst', 'slightly', 'unemployment', 'jobless', 'rate']","['high', 'tick', 'could', 'number', 'us', 'say', 'analyst', 'slightly', 'unemployment', 'jobless', 'rate']",['number']
60,264343727907164160,"October Jobs Report: Rate: 7.9%  Net Jobs Created: +171,000",14197312,2012-11-02 12:30:30,"Virginia, New Jersey, The Wind",,,,[],[],[],"[('October', 'DATE'), ('Jobs Report', 'ORG'), ('7.9%', 'PERCENT'), ('Net Jobs Created', 'PERSON')]","['October', 'create', 'Jobs', 'Repo', 'Net', 'rate']","['october', 'create', 'jobs', 'repo', 'net', 'rate']",[]
60,264343782428917760,"#Breaking - October #jobs report +171,000 (Non-Farm payroll). Unemployment rate 7.9%. #finance #economy",18455693,2012-11-02 12:30:43,The United States of America,,,,"['Breaking', 'jobs', 'finance', 'economy']",[],[],"[('#', 'CARDINAL'), ('October #', 'DATE'), ('Non-Farm', 'ORG'), ('7.9%', 'PERCENT'), ('#finance #', 'MONEY')]","['repo', 'October', 'NonFarm', 'payroll', 'unemployment', 'rate']","['repo', 'october', 'nonfarm', 'payroll', 'unemployment', 'rate']",[]
60,264343904424431616,"BREAKING: October Jobs Report: 7.9% unemployment rate, 171,000 nonfarm payrolls",16491569,2012-11-02 12:31:12,"Washington, DC",,,,[],[],[],"[('October', 'DATE'), ('Jobs Report', 'ORG'), ('7.9%', 'PERCENT'), ('171,000', 'CARDINAL')]","['rate', 'October', 'Jobs', 'Repo', 'nonfarm', 'payroll', 'unemployment', 'BREAKING']","['rate', 'october', 'jobs', 'repo', 'nonfarm', 'payroll', 'unemployment', 'breaking']",[]
60,264344017418977280,National Unemployment rate up a tenth in October at 7.9%.,31127446,2012-11-02 12:31:39,"Washington, D.C.",,,,[],[],[],"[('National Unemployment', 'ORG'), ('tenth', 'ORDINAL'), ('October', 'DATE'), ('7.9%', 'PERCENT')]","['Unemployment', 'October', 'National', 'rate', 'tenth']","['unemployment', 'october', 'national', 'rate', 'tenth']",[]
60,264344113858609153,"171K jobs added in October, unemployment down to 7.9 percent.",86763912,2012-11-02 12:32:02,"OC, NC",,,,[],[],[],"[('171', 'CARDINAL'), ('K', 'ORG'), ('October', 'DATE'), ('7.9 percent', 'PERCENT')]","['percent', 'October', 'job', 'add', 'K', '171', 'unemployment']","['percent', 'october', 'job', 'add', 'unemployment']",[]
61,264700978014584832,So basically its Robin Van Persie Vs. Arsenal #AFC,297784172,2012-11-03 12:10:05,"East London, South Africa",,,,['AFC'],[],[],"[('Robin Van Persie Vs', 'PERSON')]","['Persie', 'Robin', 'Vs', 'Van', 'Arsenal', 'basically']","['persie', 'robin', 'vs', 'van', 'arsenal', 'basically']",[]
61,264701238082428928,Any money van persie scores against arsenal,68765274,2012-11-03 12:11:07,North London ➡️ Birmingham ,,,,[],[],[],[],"['score', 'arsenal', 'money', 'van', 'persie']","['score', 'arsenal', 'money', 'van', 'persie']",[]
61,264702760581222400,"I hope van persie scores against arsenal, it'll be classs @Persie_Official @Arsenal",836243845,2012-11-03 12:17:10,somewhere your not,,,,[],"[230845588, 34613288]",[],[],"['score', '-PRON-', 'arsenal', 'van', 'will', 'hope', 'persie', 'classs']","['score', 'arsenal', 'van', 'will', 'hope', 'persie', 'classs']",[]
61,264707529458720769,"Van Persie to score is a licence to print money,surely.",110743869,2012-11-03 12:36:07,"Limerick city/county,Ireland",,,,[],[],[],"[('Van Persie', 'PERSON')]","['Persie', 'score', 'print', 'licence', 'Van', 'moneysurely']","['persie', 'score', 'print', 'licence', 'van', 'moneysurely']",['moneysurely']
61,264708456588644353,"good to see Van Persie out there, psych what a fagget #Arsenal",148339333,2012-11-03 12:39:48,British Columbia,,,,['Arsenal'],[],[],"[('Van Persie', 'PERSON'), ('#', 'CARDINAL')]","['Persie', 'Van', 'see', 'good', 'psych', 'fagget']","['persie', 'van', 'see', 'good', 'psych', 'fagget']",[]
61,264709798623313921,"Today robin van persie going to score first goal in #Arsenal 

I'm sure about that 
#premierleague",171722716,2012-11-03 12:45:08,,,,,"['Arsenal', 'premierleague']",[],[],"[('Today', 'DATE'), ('first', 'ORDINAL'), ('Arsenal', 'ORG')]","['score', 'persie', 'be', 'goal', '-PRON-', 'robin', 'sure', 'van', 'first', 'today', '\ue018\ue018\ue018\ue018\ue018\ue018\ue018', 'go']","['score', 'persie', 'be', 'goal', 'robin', 'sure', 'van', 'first', 'today', 'go']",[]
61,264710297737113600,"""@KhaledKRajeh: I want to see @piersmorgan's reaction when van persie scores against arsenal""",306819806,2012-11-03 12:47:07,bos | kwt,,,,[],[216299334],[],"[('@piersmorgan', 'PERSON')]","['score', 'arsenal', 'van', 'see', 'persie', 'want', 'reaction']","['score', 'arsenal', 'van', 'see', 'persie', 'want', 'reaction']",[]
61,264710629124890624,"Robin Van Persie, scoring against arsenal after 3 minutes!!!! Amazing",71654832,2012-11-03 12:48:26,"Leeds, England",,,,[],[],[],"[('Robin Van Persie', 'PERSON'), ('3 minutes', 'TIME')]","['Persie', 'score', 'Robin', 'arsenal', 'minute', 'Van', 'amazing']","['persie', 'score', 'robin', 'arsenal', 'minute', 'van', 'amazing']",[]
61,264710658610823169,Definitely knew Robin Van Persie was going to score against Arsenal...,366233937,2012-11-03 12:48:33,instagram/sc - isaacturton,,,,[],[],[],"[('Robin Van Persie', 'PERSON')]","['Persie', 'definitely', 'score', 'Robin', 'Van', 'Arsenal', 'know', 'go']","['persie', 'definitely', 'score', 'robin', 'van', 'arsenal', 'know', 'go']",[]
61,264710704723009536,Robin Van Persie takes his first goal! He's humble enough not to celebrate too hugely.,43502766,2012-11-03 12:48:44,,,,,[],[],[],"[('Robin Van Persie', 'PERSON'), ('first', 'ORDINAL')]","['Persie', 's', 'goal', 'Robin', '-PRON-', 'humble', 'celebrate', 'enough', 'Van', 'take', 'first', 'hugely']","['persie', 'goal', 'robin', 'humble', 'celebrate', 'enough', 'van', 'take', 'first', 'hugely']",[]
62,265242374463160320,Guess i want be seeing my boyfriend tonight. &lt;&lt;,310723631,2012-11-05 00:01:24,252.,,,,[],[],[],"[('tonight', 'TIME')]","['guess', 'boyfriend', 'tonight', 'see', 'ltlt', 'want']","['guess', 'boyfriend', 'tonight', 'see', 'ltlt', 'want']",['ltlt']
62,265242534094204928,goin to the falcons game . #ATL #dirtybirdzz,459486527,2012-11-05 00:02:02,,,,,"['ATL', 'dirtybirdzz']",[],[],"[('#ATL #', 'MONEY')]","['game', 'falcon', 'go']","['game', 'falcon', 'go']",[]
62,265244077207994368,I can't wait to see the falcons loose,278901613,2012-11-05 00:08:10,"Flowery Branch, GA",,,,[],[],[],[],"['not', 'loose', 'can', 'wait', 'see', 'falcon']","['not', 'loose', 'can', 'wait', 'see', 'falcon']",[]
62,265244245248589824,My ma gettin ready for da falcons game,254103213,2012-11-05 00:08:50,wit master roshi 👳,,,,[],[],[],[],"['game', 'da', 'ready', 'falcon', 'gettin']","['game', 'da', 'ready', 'falcon', 'gettin']",[]
62,265244752851660800,Baseball game's over! Headin' home to watch the Cowboys,15859766,2012-11-05 00:10:51,"Seattle, WA",,,,[],[],[],"[('Headin', 'PERSON')]","['game', 'baseball', 'Headin', 'watch', 'home', 'cowboy']","['game', 'baseball', 'headin', 'watch', 'home', 'cowboy']",[]
62,265244907982172161,i guess i'll roll my hair tonight..,710201545,2012-11-05 00:11:28,,,,,[],[],[],"[('tonight', 'TIME')]","['guess', 'ill', 'tonight', 'hair', 'roll']","['guess', 'ill', 'tonight', 'hair', 'roll']",[]
62,265246103174266880,Ready for this Falcon game to kickoff,95502703,2012-11-05 00:16:13,GA,,,,[],[],[],"[('Falcon', 'ORG')]","['game', 'Falcon', 'ready', 'kickoff']","['game', 'falcon', 'ready', 'kickoff']",[]
62,265246472319148032,So ready for this Falcons game tonight! #RiseUp,330555828,2012-11-05 00:17:41,"Athens, GA",,,,['RiseUp'],[],[],"[('Falcons', 'PERSON'), ('tonight', 'TIME')]","['game', 'tonight', 'Falcons', 'ready']","['game', 'tonight', 'falcons', 'ready']",[]
62,265246572856614912,Waiting patiently for my #COWBOYS' game #nfl,472157982,2012-11-05 00:18:05,,,,,"['COWBOYS', 'nfl']",[],[],"[('#nfl', 'MONEY')]","['wait', 'game', 'patiently']","['wait', 'game', 'patiently']",[]
62,265246627567132673,Can't wait for the falcons game! #falcons #atl,559095240,2012-11-05 00:18:18,"Snellville, GA",,,,"['falcons', 'atl']",[],[],"[('#falcons #', 'MONEY')]","['not', 'game', 'can', 'wait', 'falcon']","['not', 'game', 'can', 'wait', 'falcon']",[]
63,265121381589610496,It's time for Liverpool v Newcastle Utd. Come on you Reds!,25934225,2012-11-04 16:00:37,Jakarta,,,,[],[],[],[],"['red', 'Liverpool', 'Newcastle', 'come', 'time', 'Utd']","['red', 'liverpool', 'newcastle', 'come', 'time', 'utd']",[]
63,265121414967881728,#NW Liverpool VS Newcastle Utd.,230106978,2012-11-04 16:00:45,di pojok kanan atas,,,,['NW'],[],[],"[('#NW Liverpool', 'MONEY'), ('Newcastle Utd', 'LOC')]","['Liverpool', 'Newcastle', 'Utd', 'VS']","['liverpool', 'newcastle', 'utd', 'vs']",[]
63,265121482240319488,Liverpool v Newcastle Match Underway,467528350,2012-11-04 16:01:01,Emirate Stadium ,,,,[],[],[],"[('Newcastle Match Underway', 'ORG')]","['Liverpool', 'Newcastle', 'Underway', 'Match']","['liverpool', 'newcastle', 'underway', 'match']",[]
63,265121683604639744,probably should of had a go at newcastle to beat liverpool at 5/1,38918415,2012-11-04 16:01:49,Manchester/Poulton,,,,[],[],[],"[('5/1', 'CARDINAL')]","['beat', 'probably', 'liverpool', 'go', 'newcastle']","['beat', 'probably', 'liverpool', 'go', 'newcastle']",[]
63,265121972726419457,Liverpool v Newcastle: updates on the way.,921772099,2012-11-04 16:02:58,,,,,[],[],[],[],"['Liverpool', 'Newcastle', 'way', 'update']","['liverpool', 'newcastle', 'way', 'update']",[]
63,265123856056987648,"Just need Burton, Liverpool &amp; Newcastle to score! #gambleresponsibly",39596580,2012-11-04 16:10:27,"Durham, UK",,,,['gambleresponsibly'],[],[],"[('Burton, Liverpool &amp', 'ORG'), ('Newcastle', 'ORG')]","['score', 'Liverpool', 'Newcastle', 'Buon', 'need', 'amp']","['score', 'liverpool', 'newcastle', 'buon', 'need', 'amp']",[]
63,265124212564439040,11' Liverpool 0 vs 0 NewCastle live AstroSupersport3 #respect,447854050,2012-11-04 16:11:52,BUMI ,,,,['respect'],[],[],"[('11', 'CARDINAL'), ('NewCastle', 'GPE')]","['astrosuperspo3', 'Liverpool', 'NewCastle', 'live', 'vs']","['liverpool', 'newcastle', 'live', 'vs']",[]
63,265126599282798592,liverpool game is a draw game. i know that.,262860978,2012-11-04 16:21:21,Canada/Warri,,,,[],[],[],[],"['game', 'draw', 'know', 'liverpool']","['game', 'draw', 'know', 'liverpool']",[]
63,265129744683655168,what time does the newcastle-liverpool match start?:),251294906,2012-11-04 16:33:51,"amble, northumberland",,,,[],[],[],[],"['sta', 'newcastleliverpool', 'time', 'match']","['sta', 'newcastleliverpool', 'time', 'match']",['newcastleliverpool']
63,265132173277949952,No one talking about Liverpool game,626504699,2012-11-04 16:43:30,PulauTemasek,,,,[],[],[],"[('Liverpool', 'GPE')]","['Liverpool', 'one', 'game', 'talk']","['liverpool', 'one', 'game', 'talk']",[]
64,265157691452837888,Special teams and defense! They score every week!,204606984,2012-11-04 18:24:54,,,,,[],[],[],"[('every week', 'DATE')]","['score', 'week', 'team', 'special', 'every', 'defense']","['score', 'week', 'team', 'special', 'every', 'defense']",[]
64,265157745982988288,#TobesTerminators strike again #bears score a special teams touchdown,115791138,2012-11-04 18:25:07,Chicago,,,,"['TobesTerminators', 'bears']",[],[],"[('#', 'CARDINAL'), ('TobesTerminators', 'ORG')]","['score', 'team', 'strike', 'touchdown', 'special']","['score', 'team', 'strike', 'touchdown', 'special']",[]
64,265157792183250945,Da Bears defense and special teams is real,221618457,2012-11-04 18:25:18,"New Orleans, LA",,,,[],[],[],[],"['team', 'real', 'Da', 'special', 'bear', 'defense']","['team', 'real', 'da', 'special', 'bear', 'defense']",[]
64,265157800437633026,Bears D/Special teams is disgusting. #monstersofthemidway,112606641,2012-11-04 18:25:20,,,,,['monstersofthemidway'],[],[],"[('Bears D/Special', 'PERSON')]","['DSpecial', 'bear', 'team', 'disgusting']","['dspecial', 'bear', 'team', 'disgusting']",['dspecial']
64,265157817516826624,Defense and special teams are unreal for the Bears. You'd think Frank Beamer was the head coach,239185162,2012-11-04 18:25:24,,,,,[],[],[],"[('Frank Beamer', 'PERSON')]","['coach', 'team', 'Frank', '-PRON-', 'Bears', 'think', 'head', 'Beamer', 'special', 'would', 'unreal', 'defense']","['coach', 'team', 'frank', 'bears', 'think', 'head', 'beamer', 'special', 'would', 'unreal', 'defense']",[]
64,265157846746927105,Special teams yet again! DA BEARS! @ChicagoBears,33111967,2012-11-04 18:25:31,"Chicago, IL",,,,[],[47964412],[],[],"['yet', 'DA', 'team', 'special', 'bear']","['yet', 'da', 'team', 'special', 'bear']",[]
64,265157892808769536,"Da BEARS, special teams.",788008836,2012-11-04 18:25:42,So. Cal,,,,[],[],[],"[('BEARS', 'ORG')]","['special', 'team', 'Da', 'BEARS']","['special', 'team', 'da', 'bears']",[]
64,265157947271815169,“@CarmenDeFalco: Maybe someday the #Bears offense will catch up to the D and Special Teams in terms of scoring!!”,26803505,2012-11-04 18:25:55,Chicago,,,,['Bears'],[229564113],[],"[('Bears', 'MONEY')]","['maybe', 'Teams', 'score', 'Special', '""', 'someday', 'offense', 'catch', 'term', '“']","['maybe', 'teams', 'score', 'special', 'someday', 'offense', 'catch', 'term']",[]
64,265157947510882304,The Bears D/Special teams&gt;&gt;&gt;&gt;,224800215,2012-11-04 18:25:55,"Detroit, MI",,,,[],[],[],[],"['DSpecial', 'bear', 'teamsgtgtgtgt']","['dspecial', 'bear', 'teamsgtgtgtgt']","['dspecial', 'teamsgtgtgtgt']"
64,265157964300693505,#dabears with the special teams play...,42777133,2012-11-04 18:25:59,"ÜT: 41.606457,-109.115007",,,,['dabears'],[],[],[],"['special', 'play', 'team']","['special', 'play', 'team']",[]
