0,1,2,3,4,5,6,7,8,9,10,11,12
1059718492159700992,@khalejianews,شكرا رجال الداخليه ورجال الاطفاء #امطار_الكويت #الكويت_تغرق https://t.co/bJR5vJQHeD,下午4:05 · 2018年11月6日,Kuwait_floods_18,[],"['#امطار_الكويت', '#الكويت_تغرق']",['https://t.co/bJR5vJQHeD'],"['شكرا', 'رجال', 'الداخليه', 'ورجال', 'الاطفاء']",2018-11-06 16:05:00,"['شكرا', 'رجال', 'الداخليه', 'و', 'رجال', 'الاطفاء']",[],[]
1059720142928650240,@khalejianews,العقيد أحمد العازمي من غرفة عمليات الداخلية : تعاملنا مع 1429 بلاغ فعلي عن حالات مرضية وحرائق وسقوط اشجار ومظلات على المركبات #الكويت #أمطار_الكويت #وزارة_الداخلية_الكويت https://t.co/7z5Vvry1qX,下午4:12 · 2018年11月6日,Kuwait_floods_18,[],"['#الكويت', '#أمطار_الكويت', '#وزارة_الداخلية_الكويت']",['https://t.co/7z5Vvry1qX'],"['العقيد', 'أحمد', 'العازمي', 'من', 'غرفة', 'عمليات', 'الداخلية', ':', 'تعاملنا', 'مع', '1429', 'بلاغ', 'فعلي', 'عن', 'حالات', 'مرضية', 'وحرائق', 'وسقوط', 'اشجار', 'ومظلات', 'على', 'المركبات']",2018-11-06 16:12:00,"['العقيد', 'أحمد', 'العازمي', 'من', 'غرفة', 'عمليات', 'الداخلية', 'تعامل', 'نا', 'مع', '1429', 'بلاغ', 'فعلي', 'عن', 'حالات', 'مرضية', 'و', 'حرائق', 'و', 'سقوط', 'اشجار', 'و', 'مظلات', 'على', 'المركبات']",['أحمد العازمي'],[]
1059724881334546433,@khalejianews,#فيديو .. كلية الدراسات التجارية بمنطقة العارضية ⁧#الكويت⁩ ⁧#امطار_الكويت⁩ ⁧#الكويت_تغرق⁩ ⁧#صوت_الرعد⁩ https://t.co/RAtDxhhgTd,下午4:31 · 2018年11月6日,Kuwait_floods_18,[],"['#فيديو', '\u2067#الكويت\u2069', '\u2067#امطار_الكويت\u2069', '\u2067#الكويت_تغرق\u2069', '\u2067#صوت_الرعد\u2069']",['https://t.co/RAtDxhhgTd'],"['', 'كلية', 'الدراسات', 'التجارية', 'بمنطقة', 'العارضية']",2018-11-06 16:31:00,"['كلية', 'الدراسات', 'التجارية', 'ب', 'منطقة', 'العارضية']",[],[]
1059726976120963072,@khalejianews,الوضع بالكويت #الكويت_تغرق #امطار_الكويت https://t.co/bLGDYFi4IV,下午4:39 · 2018年11月6日,Kuwait_floods_18,[],"['#الكويت_تغرق', '#امطار_الكويت']",['https://t.co/bLGDYFi4IV'],"['الوضع', 'بالكويت']",2018-11-06 16:39:00,"['الوضع', 'بالكويت']",['بالكويت'],[]
1059727707255332864,@AsSafeerNews,⁧#فيديو⁩ .. رئيس مجلس الوزراء: ⁧#الكويت⁩ لديها إمكانيات كبيرة لتجاوز الأزمات.. و لكن الخير اللي نزل فاق توقعاتنا. ⁧#امطار_الكويت⁩ ⁧#الكويت_تغرق⁩ https://t.co/GLxM0hqFB6,下午4:42 · 2018年11月6日,Kuwait_floods_18,[],"['\u2067#فيديو\u2069', '\u2067#الكويت\u2069', '\u2067#امطار_الكويت\u2069', '\u2067#الكويت_تغرق\u2069']",['https://t.co/GLxM0hqFB6'],"['', 'رئيس', 'مجلس', 'الوزراء:', 'لديها', 'إمكانيات', 'كبيرة', 'لتجاوز', 'الأزمات', 'و', 'لكن', 'الخير', 'اللي', 'نزل', 'فاق', 'توقعاتنا']",2018-11-06 16:42:00,"['رئيس', 'مجلس', 'الوزراء', 'لدي', 'ها', 'إمكانيات', 'كبيرة', 'ل', 'تجاوز', 'الأزمات', 'و', 'لكن', 'الخير', 'اللي', 'نزل', 'فاق', 'توقعاتنا']",['مجلس الوزراء'],[]
1059755907251400704,@Almajlliss,الله يعوض عليكم .. خطاكم السو #أمطار_الكويت https://t.co/1kBs2fQ5C1,下午6:34 · 2018年11月6日,Kuwait_floods_18,[],['#أمطار_الكويت'],['https://t.co/1kBs2fQ5C1'],"['الله', 'يعوض', 'عليكم', '', 'خطاكم', 'السو']",2018-11-06 18:34:00,"['الله', 'يعوض', 'علي', 'كم', 'خطاكم', 'السو']",['الله'],[]
1059764450008412160,@saoud_alrukaibi,#اقاله_الرومي_والحصان_مطلب_شعبي لابد من محاسبة المقصرين أين كان منصبه #امطار_الكويت,下午7:08 · 2018年11月6日,Kuwait_floods_18,[],"['#اقاله_الرومي_والحصان_مطلب_شعبي', '#امطار_الكويت']",[],"['لابد', 'من', 'محاسبة', 'المقصرين', 'أين', 'كان', 'منصبه']",2018-11-06 19:08:00,"['لابد', 'من', 'محاسبة', 'المقصرين', 'أين', 'كان', 'منصبه']",[],[]
1059777421904351232,@momentsmena,تعطيل العمل بجميع الوزارات والدوائر الحكومية في الكويت لسوء الأحوال الجوية #امطار_الكويت https://t.co/rmh36WGTWv,下午8:00 · 2018年11月6日,Kuwait_floods_18,[],['#امطار_الكويت'],['https://t.co/rmh36WGTWv'],"['تعطيل', 'العمل', 'بجميع', 'الوزارات', 'والدوائر', 'الحكومية', 'في', 'الكويت', 'لسوء', 'الأحوال', 'الجوية']",2018-11-06 20:00:00,"['تعطيل', 'العمل', 'ب', 'جميع', 'الوزارات', 'و', 'الدوائر', 'الحكومية', 'في', 'الكويت', 'ل', 'سوء', 'الأحوال', 'الجوية']",['الكويت'],[]
1059781877870092288,@AleradaNews,النائب محمد حسين الدلال: إجراءات الحكومة فيما يتعلق بالتعامل مع تداعيات وقصور استعدادات وزارة الاشغال لاستقبال الأمطار جادة وفي محلها والأهم الإعلان عن نتائج التحقيق أولا بأول كما ان تشكيل فريق أزمة لإدارة هذا الملف قرار منتظر ومطلوب وهام جدا .. #امطار_الكويت https://t.co/50OTC2R9IL,下午8:17 · 2018年11月6日,Kuwait_floods_18,[],['#امطار_الكويت'],['https://t.co/50OTC2R9IL'],"['النائب', 'محمد', 'حسين', 'الدلال:', 'إجراءات', 'الحكومة', 'فيما', 'يتعلق', 'بالتعامل', 'مع', 'تداعيات', 'وقصور', 'استعدادات', 'وزارة', 'الاشغال', 'لاستقبال', 'الأمطار', 'جادة', 'وفي', 'محلها', 'والأهم', 'الإعلان', 'عن', 'نتائج', 'التحقيق', 'أولا', 'بأول', 'كما', 'ان', 'تشكيل', 'فريق', 'أزمة', 'لإدارة', 'هذا', 'الملف', 'قرار', 'منتظر', 'ومطلوب', 'وهام', 'جدا', '']",2018-11-06 20:17:00,"['النائب', 'محمد', 'حسين', 'الدلال', 'إجراءات', 'الحكومة', 'في', 'ما', 'يتعلق', 'ب', 'التعامل', 'مع', 'تداعيات', 'و', 'قصور', 'استعدادات', 'وزارة', 'الاشغال', 'ل', 'استقبال', 'الأمطار', 'جادة', 'و', 'في', 'محل', 'ها', 'و', 'الأهم', 'الإعلان', 'عن', 'نتائج', 'التحقيق', 'أولا', 'ب', 'أول', 'كما', 'ان', 'تشكيل', 'فريق', 'أزمة', 'ل', 'إدارة', 'هذا', 'الملف', 'قرار', 'منتظر', 'و', 'مطلوب', 'و', 'هام', 'جدا']",['محمد حسين الدلال'],[]
1059783671404814336,@fahadthwaini,كل الشكر إلى رجال الداخلية من الأمن العام والمرور والنجدة والعمليات في وزارة الداخليةوإلى رجال الأطفاء البواسل وإلى رجال وزارة الأشغال والبلدية وإلى كل شخص ساهم في عملية أنقاذ أومساعدة بيض الله وجهيكم ويجب محاسبة المتسبب والمقصر حتى يكون عبرة لغيره #امطار_الكويت #الكويت,下午8:24 · 2018年11月6日,Kuwait_floods_18,[],"['#امطار_الكويت', '#الكويت']",[],"['كل', 'الشكر', 'إلى', 'رجال', 'الداخلية', 'من', 'الأمن', 'العام', 'والمرور', 'والنجدة', 'والعمليات', 'في', 'وزارة', 'الداخليةوإلى', 'رجال', 'الأطفاء', 'البواسل', 'وإلى', 'رجال', 'وزارة', 'الأشغال', 'والبلدية', 'وإلى', 'كل', 'شخص', 'ساهم', 'في', 'عملية', 'أنقاذ', 'أومساعدة', 'بيض', 'الله', 'وجهيكم', 'ويجب', 'محاسبة', 'المتسبب', 'والمقصر', 'حتى', 'يكون', 'عبرة', 'لغيره']",2018-11-06 20:24:00,"['كل', 'الشكر', 'إلى', 'رجال', 'الداخلية', 'من', 'الأمن', 'العام', 'و', 'المرور', 'و', 'النجدة', 'و', 'العمليات', 'في', 'وزارة', 'الداخلية', 'وإلى', 'رجال', 'الأطفاء', 'البواسل', 'و', 'إلى', 'رجال', 'وزارة', 'الأشغال', 'و', 'البلدية', 'و', 'إلى', 'كل', 'شخص', 'ساهم', 'في', 'عملية', 'أنقاذ', 'أومساعدة', 'بيض', 'الله', 'وجهي', 'كم', 'و', 'يجب', 'محاسبة', 'المتسبب', 'و', 'المقصر', 'حتى', 'يكون', 'عبرة', 'لغيره']",[],[]
1059787028760543232,@fahadthwaini,نطالب الحكومة بتطبيق القانون وعدم ترك فرصة لكل فاسد من المسؤولين مقصر بالهرب من تحمل المسؤولية عبر التقاعد ويجب إحالته الي النيابة وذلك بتهمة التقاعس وتبديده لأموال عامة للدولة #الكويت #الكويت_تغرق #امطار_الكويت,下午8:38 · 2018年11月6日,Kuwait_floods_18,[],"['#الكويت', '#الكويت_تغرق', '#امطار_الكويت']",[],"['نطالب', 'الحكومة', 'بتطبيق', 'القانون', 'وعدم', 'ترك', 'فرصة', 'لكل', 'فاسد', 'من', 'المسؤولين', 'مقصر', 'بالهرب', 'من', 'تحمل', 'المسؤولية', 'عبر', 'التقاعد', 'ويجب', 'إحالته', 'الي', 'النيابة', 'وذلك', 'بتهمة', 'التقاعس', 'وتبديده', 'لأموال', 'عامة', 'للدولة']",2018-11-06 20:38:00,"['نطالب', 'الحكومة', 'ب', 'تطبيق', 'القانون', 'و', 'عدم', 'ترك', 'فرصة', 'ل', 'كل', 'فاسد', 'من', 'المسؤولين', 'مقصر', 'ب', 'الهرب', 'من', 'تحمل', 'المسؤولية', 'عبر', 'التقاعد', 'و', 'يجب', 'إحالة', 'ه', 'الي', 'النيابة', 'و', 'ذٰلك', 'ب', 'تهمة', 'التقاعس', 'و', 'تبديد', 'ه', 'ل', 'أموال', 'عامة', 'للدولة']",[],[]
1059787979428896768,@dr_alsaeedi,#امطار_الكويت إدارة الأزمات والكوارث الفوضي التي حصلت بسبب 1عدم وجود مركز لإدارة الأزمات الذي كنّا ننادي له 2تقاعس مسئولي الاشغال لحل مشكلة فيضانات الطرق التي تتكرر ونفس الأماكن 3نحيي محاسبة المسئولين الذي لم يتم سابقاً والمؤسف عطلة للوزارات👀 نحيي الحرس الوطني دوامهم بالأزمات,下午8:41 · 2018年11月6日,Kuwait_floods_18,[],['#امطار_الكويت'],[],"['إدارة', 'الأزمات', 'والكوارث', 'الفوضي', 'التي', 'حصلت', 'بسبب', '1عدم', 'وجود', 'مركز', 'لإدارة', 'الأزمات', 'الذي', 'كنّا', 'ننادي', 'له', '2تقاعس', 'مسئولي', 'الاشغال', 'لحل', 'مشكلة', 'فيضانات', 'الطرق', 'التي', 'تتكرر', 'ونفس', 'الأماكن', '3نحيي', 'محاسبة', 'المسئولين', 'الذي', 'لم', 'يتم', 'سابقاً', 'والمؤسف', 'عطلة', 'للوزارات👀', 'نحيي', 'الحرس', 'الوطني', 'دوامهم', 'بالأزمات']",2018-11-06 20:41:00,"['إدارة', 'الأزمات', 'و', 'الكوارث', 'الفوضي', 'التي', 'حصلت', 'ب', 'سبب', 'دعد', 'م', 'وجود', 'مركز', 'ل', 'إدارة', 'الأزمات', 'الذي', 'كنّا', 'ننادي', 'ل', 'ه', '2تقاعس', 'مسئولي', 'الاشغال', 'ل', 'حل', 'مشكلة', 'فيضانات', 'الطرق', 'التي', 'تتكرر', 'و', 'نفس', 'الأماكن', '3نحيي', 'محاسبة', 'المسئولين', 'الذي', 'لم', 'يتم', 'سابقاً', 'و', 'المؤسف', 'عطلة', 'ل', 'الوزارات', 'د', 'نحيي', 'الحرس', 'الوطني', 'دوام', 'هم', 'بالأزمات']",[],[]
1059793711708753921,@Almajlliss,المواطن عدنان عبدالكريم: يفترض وجود تنسيق حتى لا تتكرر «ربكة» تعطيل المدارس والوزارات بشكل مفاجئ. #أمطار_الكويت https://t.co/mUQhpxtl9m,下午9:04 · 2018年11月6日,Kuwait_floods_18,[],['#أمطار_الكويت'],['https://t.co/mUQhpxtl9m'],"['المواطن', 'عدنان', 'عبدالكريم:', 'يفترض', 'وجود', 'تنسيق', 'حتى', 'لا', 'تتكرر', '«ربكة»', 'تعطيل', 'المدارس', 'والوزارات', 'بشكل', 'مفاجئ']",2018-11-06 21:04:00,"['المواطن', 'عدنان', 'عبدالكريم', 'يفترض', 'و', 'جود', 'تنسيق', 'حتى', 'لا', 'تتكرر', 'ربكة', 'تعطيل', 'المدارس', 'و', 'الوزارات', 'ب', 'شكل', 'مفاجئ']",['عدنان عبدالكريم'],[]
1059794614184538113,@alkfeef,📌 قال ﷺ : ومن يتصبر يصبره الله، وما أعطي أحد عطاء خيرا وأوسع من الصبر . متفق عليه. قال ابن سعدي : والصبر كسائر الأخلاق يحتاج إلى مجاهدة للنفس وتمرينها. فلهذا قال : ومن يتصبر أي : يجاهد نفسه على الصبر «يصبره الله» ويعينه . بهجة قلوب الأبرار78 #الفوائد #أمطار_الكويت,下午9:08 · 2018年11月6日,Kuwait_floods_18,[],"['#الفوائد', '#أمطار_الكويت']",[],"['📌', 'قال', 'ﷺ', ':', 'ومن', 'يتصبر', 'يصبره', 'الله،', 'وما', 'أعطي', 'أحد', 'عطاء', 'خيرا', 'وأوسع', 'من', 'الصبر', '', 'متفق', 'عليه', 'قال', 'ابن', 'سعدي', ':', 'والصبر', 'كسائر', 'الأخلاق', 'يحتاج', 'إلى', 'مجاهدة', 'للنفس', 'وتمرينها', 'فلهذا', 'قال', ':', 'ومن', 'يتصبر', 'أي', ':', 'يجاهد', 'نفسه', 'على', 'الصبر', '«يصبره', 'الله»', 'ويعينه', '', 'بهجة', 'قلوب', 'الأبرار78']",2018-11-06 21:08:00,"['📌', 'قال', 'ﷺ', 'و', 'من', 'يتصبر', 'يصبر', 'ه', 'الله', 'و', 'ما', 'أعطي', 'أحد', 'عطاء', 'خيرا', 'و', 'أوسع', 'من', 'الصبر', 'متفق', 'علي', 'ه', 'قال', 'ابن', 'سعدي', 'و', 'الصبر', 'كسائر', 'الأخلاق', 'يحتاج', 'إلى', 'مجاهدة', 'ل', 'النفس', 'و', 'تمرين', 'ها', 'ف', 'ل', 'هٰذا', 'قال', 'و', 'من', 'يتصبر', 'أي', 'يجاهد', 'نفس', 'ه', 'على', 'الصبر', 'يصبر', 'ه', 'الله', 'و', 'يعين', 'ه', 'ب', 'هجة', 'قلوب', 'الأبرار', '78']",['ابن سعدي'],[]
1059799868988891136,@alqabas,بالفيديو - المحامي نواف الياسين: من حق المتضررين من الأمطار مقاضاة وزارة الأشغال.. للحصول على تعويضات https://t.co/eW8Z0vN2Oj #أمطار_الكويت #ملتميديا_القبس https://t.co/6vZPlhJhOI,下午9:29 · 2018年11月6日,Kuwait_floods_18,[],"['#أمطار_الكويت', '#ملتميديا_القبس']","['https://t.co/eW8Z0vN2Oj', 'https://t.co/6vZPlhJhOI']","['بالفيديو', '-', 'المحامي', 'نواف', 'الياسين:', 'من', 'حق', 'المتضررين', 'من', 'الأمطار', 'مقاضاة', 'وزارة', 'الأشغال', 'للحصول', 'على', 'تعويضات']",2018-11-06 21:29:00,"['بالفيديو', 'المحامي', 'نواف', 'الياسين', 'من', 'حق', 'المتضررين', 'من', 'الأمطار', 'مقاضاة', 'وزارة', 'الأشغال', 'ل', 'الحصول', 'على', 'تعويضات']",['نواف الياسين'],[]
1059804070310043652,@Almajlliss,المواطن يوسف عباس: وزارة الداخلية كانوا «أبطال» في أزمة #أمطار_الكويت وتواجوا على مدار الساعة في كل شوارع الدولة. https://t.co/wRKMcAog8e,下午9:45 · 2018年11月6日,Kuwait_floods_18,[],['#أمطار_الكويت'],['https://t.co/wRKMcAog8e'],"['المواطن', 'يوسف', 'عباس:', 'وزارة', 'الداخلية', 'كانوا', '«أبطال»', 'في', 'أزمة', 'وتواجوا', 'على', 'مدار', 'الساعة', 'في', 'كل', 'شوارع', 'الدولة']",2018-11-06 21:45:00,"['المواطن', 'يوسف', 'عباس', 'وزارة', 'الداخلية', 'كانوا', 'أبطال', 'في', 'أزمة', 'و', 'تواجوا', 'على', 'مدار', 'الساعة', 'في', 'كل', 'شوارع', 'الدولة']",['يوسف عباس'],[]
1059818321917501440,@Alyaseenkw,أتمنى بعد ان تنتهي أزمة #امطار_الكويت أن يفتح ملف التعيينات بالجهات الحكومية على مصراعيه وكشف الواسطات الذي قام بها المتنفذين والنواب وكشف كل العقود وتسييل الكفالات ومحاسبة الشركات المنفذة للمشاريع واستبعادها من المناقصات وتحويلها إلى النيابة .ومنا إلى مجلس الوزراء #Kuwait,下午10:42 · 2018年11月6日,Kuwait_floods_18,[],"['#امطار_الكويت', '#Kuwait']",[],"['أتمنى', 'بعد', 'ان', 'تنتهي', 'أزمة', 'أن', 'يفتح', 'ملف', 'التعيينات', 'بالجهات', 'الحكومية', 'على', 'مصراعيه', 'وكشف', 'الواسطات', 'الذي', 'قام', 'بها', 'المتنفذين', 'والنواب', 'وكشف', 'كل', 'العقود', 'وتسييل', 'الكفالات', 'ومحاسبة', 'الشركات', 'المنفذة', 'للمشاريع', 'واستبعادها', 'من', 'المناقصات', 'وتحويلها', 'إلى', 'النيابة', 'ومنا', 'إلى', 'مجلس', 'الوزراء']",2018-11-06 22:42:00,"['أتمنى', 'بعد', 'ان', 'تنتهي', 'أزمة', 'أن', 'يفتح', 'ملف', 'التعيينات', 'ب', 'الجهات', 'الحكومية', 'على', 'مصراعي', 'ه', 'و', 'كشف', 'الواسطات', 'الذي', 'قام', 'ب', 'ها', 'المتنفذين', 'و', 'النواب', 'و', 'كشف', 'كل', 'العقود', 'و', 'تسييل', 'الكفالات', 'و', 'محاسبة', 'الشركات', 'المنفذة', 'ل', 'المشاريع', 'و', 'استبعاد', 'ها', 'من', 'المناقصات', 'و', 'تحويل', 'ها', 'إلى', 'النيابة', 'و', 'من', 'نا', 'إلى', 'مجلس', 'الوزراء']",['مجلس الوزراء'],[]
1059818521213964288,@WahabAlbabtain,محاسبه مسؤولين الأشغال لا تعني نهايه المشكله .. الكارثه تسببت بمس جيب المواطن الكويتي و دمرت الملكيات الخاصه، وجب كشف المتسبب الحقيقي و هي الشركات المنفذه و شركات الصيانه و على وزير الاشغال الإجابة على اسئلتنا البرلمانية التي سيتلقاها غدا صباحا #الكويت_تغرق #امطار_الكويت,下午10:43 · 2018年11月6日,Kuwait_floods_18,[],"['#الكويت_تغرق', '#امطار_الكويت']",[],"['محاسبه', 'مسؤولين', 'الأشغال', 'لا', 'تعني', 'نهايه', 'المشكله', '', 'الكارثه', 'تسببت', 'بمس', 'جيب', 'المواطن', 'الكويتي', 'و', 'دمرت', 'الملكيات', 'الخاصه،', 'وجب', 'كشف', 'المتسبب', 'الحقيقي', 'و', 'هي', 'الشركات', 'المنفذه', 'و', 'شركات', 'الصيانه', 'و', 'على', 'وزير', 'الاشغال', 'الإجابة', 'على', 'اسئلتنا', 'البرلمانية', 'التي', 'سيتلقاها', 'غدا', 'صباحا']",2018-11-06 22:43:00,"['محاسب', 'ه', 'مسؤولين', 'الأشغال', 'لا', 'تعني', 'نهاي', 'ه', 'المشكله', 'الكارث', 'ه', 'تسببت', 'بمس', 'جيب', 'المواطن', 'الكويتي', 'و', 'دمرت', 'الملكيات', 'الخاصه', 'و', 'جب', 'كشف', 'المتسبب', 'الحقيقي', 'و', 'هي', 'الشركات', 'المنفذه', 'و', 'شركات', 'الصيان', 'ه', 'و', 'على', 'وزير', 'الاشغال', 'الإجابة', 'على', 'أسئلة', 'نا', 'البرلمانية', 'التي', 'س', 'يتلقى', 'ها', 'غدا', 'صباحا']",[],[]
1059836473657180161,@GulfAmateurs,مِسباح #بكلايت_تركي يَتميز ب لونه البَنفسجي و ملمس فخم، كل خرزة منحوتة على خِراطة دائرية، مضلعة من كل جوانبها، [ لها رنّة مميزة، عند التسبيح] فواصله فضية مِئذنة المسباح ترتبط ب كَركوش نجفي، فاخِر من أفخر الخيوط القطنية. . السعر : 190 دولار أمريكي🇺🇸 . #امطار_الكويت #الكويت_تغرق https://t.co/7bxhlVA7e1,下午11:54 · 2018年11月6日,Kuwait_floods_18,[],"['#بكلايت_تركي', '#امطار_الكويت', '#الكويت_تغرق']",['https://t.co/7bxhlVA7e1'],"['مِسباح', 'يَتميز', 'ب', 'لونه', 'البَنفسجي', 'و', 'ملمس', 'فخم،', 'كل', 'خرزة', 'منحوتة', 'على', 'خِراطة', 'دائرية،', 'مضلعة', 'من', 'كل', 'جوانبها،', '', 'لها', 'رنّة', 'مميزة،', 'عند', 'التسبيح', 'فواصله', 'فضية', 'مِئذنة', 'المسباح', 'ترتبط', 'ب', 'كَركوش', 'نجفي،', 'فاخِر', 'من', 'أفخر', 'الخيوط', 'القطنية', '', 'السعر', ':', '190', 'دولار', 'أمريكي🇺🇸', '']",2018-11-06 23:54:00,"['مِسباح', 'يَتميز', 'ب', 'ل', 'ون', 'ه', 'البَنفسجي', 'و', 'ملمس', 'فخم', 'كل', 'خرزة', 'منحوتة', 'على', 'خِراطة', 'دائرية', 'مضلعة', 'من', 'كل', 'جوانب', 'ها', 'ل', 'ها', 'رنّة', 'مميزة', 'عند', 'التسبيح', 'فواصل', 'ه', 'فضية', 'مِئذنة', 'المسباح', 'ترتبط', 'ب', 'كَركوش', 'نجفي', 'ف', 'اخدر', 'من', 'أفخر', 'الخيوط', 'القطنية', 'السعر', '190', 'دولار', 'أمريكي🇺']",[],[]
1059846279247880192,@9b1E4Ck0lqMg0TP,نصيحه لا اقل ولا اكثر #الكويت_تغرق #امطار_الكويت https://t.co/BpSzZ1W74N,上午12:33 · 2018年11月7日,Kuwait_floods_18,[],"['#الكويت_تغرق', '#امطار_الكويت']",['https://t.co/BpSzZ1W74N'],"['نصيحه', 'لا', 'اقل', 'ولا', 'اكثر']",2018-11-07 00:33:00,"['نصيح', 'ه', 'لا', 'اقل', 'و', 'لا', 'اكثر']",[],[]
1059851587965849600,@Jafaha,في الوقت الذي تمت اقالة مسئولين في وزارة الاشغال فانه يجب محاسبة مسئولين البلدية فجبال الاتربة المتراكمة منذ اكثر من سنة دون ازالة كما في هذه الصورة والتي تغلق مجاري الامطار يجب ان يحاسب عليها مسئولين البلدية . #امطار_الكويت https://t.co/wXASxBy8pY,上午12:54 · 2018年11月7日,Kuwait_floods_18,[],['#امطار_الكويت'],['https://t.co/wXASxBy8pY'],"['في', 'الوقت', 'الذي', 'تمت', 'اقالة', 'مسئولين', 'في', 'وزارة', 'الاشغال', 'فانه', 'يجب', 'محاسبة', 'مسئولين', 'البلدية', 'فجبال', 'الاتربة', 'المتراكمة', 'منذ', 'اكثر', 'من', 'سنة', 'دون', 'ازالة', 'كما', 'في', 'هذه', 'الصورة', 'والتي', 'تغلق', 'مجاري', 'الامطار', 'يجب', 'ان', 'يحاسب', 'عليها', 'مسئولين', 'البلدية', '']",2018-11-07 00:54:00,"['في', 'الوقت', 'الذي', 'تمت', 'اقالة', 'مسئولين', 'في', 'وزارة', 'الاشغال', 'ف', 'إن', 'ه', 'يجب', 'محاسبة', 'مسئولين', 'البلدية', 'ف', 'جبال', 'الاتربة', 'المتراكمة', 'منذ', 'اكثر', 'من', 'سنة', 'دون', 'ازالة', 'كما', 'في', 'هذه', 'الصورة', 'و', 'التي', 'تغلق', 'مجاري', 'الامطار', 'يجب', 'ان', 'يحاسب', 'علي', 'ها', 'مسئولين', 'البلدية']",[],[]
1059854848991129600,@khalejianews,شوارع الكويت للجيتسكي فقط 🙃🙃🙃 #امطار_الكويت #الكويت_تغرق https://t.co/FmAU3lBLCi,上午1:07 · 2018年11月7日,Kuwait_floods_18,[],"['#امطار_الكويت', '#الكويت_تغرق']",['https://t.co/FmAU3lBLCi'],"['شوارع', 'الكويت', 'للجيتسكي', 'فقط', '🙃🙃🙃']",2018-11-07 01:07:00,"['شوارع', 'الكويت', 'ل', 'الجيتسكي', 'فقط', '🙃🙃🙃']","['شوارع الكويت', 'للجيتسكي']",[]
1059911994529247232,@watan_usa,#الكويت| الأضرار والخسائر بسبب الأمطار تقدّر بنحو 100 مليون دينار‼ منزل متضرر من #أمطار_الكويت ⬇ https://t.co/bVE9VOLHbE,上午4:54 · 2018年11月7日,Kuwait_floods_18,[],"['#الكويت|', '#أمطار_الكويت']",['https://t.co/bVE9VOLHbE'],"['الأضرار', 'والخسائر', 'بسبب', 'الأمطار', 'تقدّر', 'بنحو', '100', 'مليون', 'دينار‼', 'منزل', 'متضرر', 'من', '⬇']",2018-11-07 04:54:00,"['الأضرار', 'و', 'الخسائر', 'ب', 'سبب', 'الأمطار', 'تقدّر', 'ب', 'نحو', '100', 'مليون', 'دينار‼', 'منزل', 'متضرر', 'من', '⬇']",[],[]
1059914747255144453,@Duwailah1954,قد أتفهم وقف المسؤول عن قطاع تصريف الامطار عن العمل لحين انتهاء لجنة التحقيق من عملها ، لكن لا أفهم سبب ايقاف المسؤول عن قطاع الصرف الصحي وماعلاقته بالموضوع ! #امطار_الكويت,上午5:05 · 2018年11月7日,Kuwait_floods_18,[],['#امطار_الكويت'],[],"['قد', 'أتفهم', 'وقف', 'المسؤول', 'عن', 'قطاع', 'تصريف', 'الامطار', 'عن', 'العمل', 'لحين', 'انتهاء', 'لجنة', 'التحقيق', 'من', 'عملها', '،', 'لكن', 'لا', 'أفهم', 'سبب', 'ايقاف', 'المسؤول', 'عن', 'قطاع', 'الصرف', 'الصحي', 'وماعلاقته', 'بالموضوع', '']",2018-11-07 05:05:00,"['قد', 'أتف', 'هم', 'وقف', 'المسؤول', 'عن', 'قطاع', 'تصريف', 'الامطار', 'عن', 'العمل', 'ل', 'حين', 'انتهاء', 'لجنة', 'التحقيق', 'من', 'عمل', 'ها', 'لكن', 'لا', 'أفهم', 'م', 'سبب', 'ايقاف', 'المسؤول', 'عن', 'قطاع', 'الصرف', 'الصحي', 'و', 'ماعلاقة', 'ه', 'بالموضوع']",[],[]
1059916822110187522,@Duwailah1954,عواطف الغنيم وكيلة وزارة الاشغال انتهى مرسومها ولم يتم التجديد لها منذ عدة أشهر دون أن يتخذ مجلس الوزراء قرارا بشأنها! احالتها للتقاعد في هذا التوقيت وكأنها متسببه بأزمة الامطار ظلم لها وأمر معيب #أمطار_الكويت,上午5:13 · 2018年11月7日,Kuwait_floods_18,[],['#أمطار_الكويت'],[],"['عواطف', 'الغنيم', 'وكيلة', 'وزارة', 'الاشغال', 'انتهى', 'مرسومها', 'ولم', 'يتم', 'التجديد', 'لها', 'منذ', 'عدة', 'أشهر', 'دون', 'أن', 'يتخذ', 'مجلس', 'الوزراء', 'قرارا', 'بشأنها', 'احالتها', 'للتقاعد', 'في', 'هذا', 'التوقيت', 'وكأنها', 'متسببه', 'بأزمة', 'الامطار', 'ظلم', 'لها', 'وأمر', 'معيب']",2018-11-07 05:13:00,"['عواطف', 'الغنيم', 'و', 'كيلة', 'وزارة', 'الاشغال', 'انتهى', 'مرسوم', 'ها', 'و', 'لم', 'يتم', 'التجديد', 'ل', 'ها', 'منذ', 'عدة', 'أشهر', 'دون', 'أن', 'يتخذ', 'مجلس', 'الوزراء', 'قرارا', 'ب', 'شأن', 'ها', 'إحالة', 'ها', 'ل', 'التقاعد', 'في', 'هذا', 'التوقيت', 'و', 'ك', 'أن', 'ها', 'متسبب', 'ه', 'ب', 'أزمة', 'الامطار', 'ظلم', 'ل', 'ها', 'و', 'أمر', 'معيب']",[],[]
